"","X","ID","day","date","time","schedule","question","rating"
"10229",10229,15,2,"2016-08-30","09:05:40","morning","mood",8
"10230",10230,15,2,"2016-08-30","09:06:11","morning","sleep",5
"10231",10231,15,2,"2016-08-30","09:27:00","morning","self-esteem",10
"10232",10232,15,2,"2016-08-30","09:21:03","morning","enjoyed activities",2
"10233",10233,15,2,"2016-08-30","09:17:04","morning","pleasant activities",5
"10234",10234,15,2,"2016-08-30","09:04:24","morning","worrying",6
"10235",10235,15,3,"2016-09-29","09:40:53","morning","social contact",5
"10236",10236,15,3,"2016-09-29","09:04:35","morning","mood",1
"10237",10237,15,3,"2016-09-29","09:50:48","morning","sleep",7
"10238",10238,15,3,"2016-09-29","09:30:56","morning","self-esteem",6
"10239",10239,15,3,"2016-09-29","09:25:16","morning","enjoyed activities",7
"10240",10240,15,3,"2016-09-29","09:16:47","morning","pleasant activities",5
"10241",10241,15,3,"2016-09-29","09:17:20","morning","worrying",5
"10242",10242,15,4,"2016-08-23","09:16:31","morning","social contact",2
"10243",10243,15,4,"2016-08-23","09:12:13","morning","mood",2
"10244",10244,15,4,"2016-08-23","10:13:17","morning","sleep",6
"10245",10245,15,4,"2016-08-23","09:47:10","morning","self-esteem",8
"10246",10246,15,4,"2016-08-23","09:11:16","morning","enjoyed activities",3
"10247",10247,15,4,"2016-08-23","09:16:42","morning","pleasant activities",2
"10248",10248,15,4,"2016-08-23","10:16:30","morning","worrying",6
"10249",10249,16,1,"2016-09-12","09:50:56","morning","social contact",8
"10250",10250,16,1,"2016-09-12","09:52:45","morning","mood",5
"10251",10251,16,1,"2016-09-12","09:31:18","morning","sleep",4
"10252",10252,16,1,"2016-09-12","09:13:31","morning","self-esteem",2
"10253",10253,16,1,"2016-09-12","09:51:08","morning","enjoyed activities",4
"10254",10254,16,1,"2016-09-12","10:33:13","morning","pleasant activities",2
"10255",10255,16,1,"2016-09-12","09:29:19","morning","worrying",9
"10256",10256,16,2,"2016-08-29","09:17:30","morning","social contact",1
"10257",10257,16,2,"2016-08-29","09:13:46","morning","mood",8
"10258",10258,16,2,"2016-08-29","09:49:25","morning","sleep",7
"10259",10259,16,2,"2016-08-29","09:16:24","morning","self-esteem",6
"10260",10260,16,2,"2016-08-29","10:04:39","morning","enjoyed activities",6
"10261",10261,16,2,"2016-08-29","09:25:10","morning","pleasant activities",10
"10262",10262,16,2,"2016-08-29","09:02:19","morning","worrying",2
"10263",10263,16,3,"2016-08-26","09:02:48","morning","social contact",5
"10264",10264,16,3,"2016-08-26","09:52:03","morning","mood",8
"10265",10265,16,3,"2016-08-26","09:21:42","morning","sleep",5
"10266",10266,16,3,"2016-08-26","09:49:17","morning","self-esteem",10
"10267",10267,16,3,"2016-08-26","09:24:07","morning","enjoyed activities",4
"10268",10268,16,3,"2016-08-26","09:40:59","morning","pleasant activities",10
"10269",10269,16,3,"2016-08-26","09:59:15","morning","worrying",7
"10270",10270,16,4,"2016-08-31","09:21:21","morning","social contact",8
"10271",10271,16,4,"2016-08-31","10:14:40","morning","mood",6
"10272",10272,16,4,"2016-08-31","09:19:19","morning","sleep",3
"10273",10273,16,4,"2016-08-31","09:29:13","morning","self-esteem",10
"10274",10274,16,4,"2016-08-31","09:17:38","morning","enjoyed activities",4
"10275",10275,16,4,"2016-08-31","09:04:28","morning","pleasant activities",6
"10276",10276,16,4,"2016-08-31","09:11:25","morning","worrying",6
"10277",10277,16,1,"2016-08-30","09:16:56","morning","social contact",8
"10278",10278,16,1,"2016-08-30","09:31:23","morning","mood",7
"10279",10279,16,1,"2016-08-30","09:11:21","morning","sleep",7
"10280",10280,16,1,"2016-08-30","09:23:59","morning","self-esteem",9
"10281",10281,16,1,"2016-08-30","09:27:26","morning","enjoyed activities",8
"10282",10282,16,1,"2016-08-30","09:47:03","morning","pleasant activities",10
"10283",10283,16,1,"2016-08-30","09:59:26","morning","worrying",1
"10284",10284,16,2,"2016-09-29","09:27:20","morning","social contact",6
"10285",10285,16,2,"2016-09-29","09:41:02","morning","mood",2
"10286",10286,16,2,"2016-09-29","10:16:43","morning","sleep",9
"10287",10287,16,2,"2016-09-29","10:16:09","morning","self-esteem",4
"10288",10288,16,2,"2016-09-29","09:25:24","morning","enjoyed activities",5
"10289",10289,16,2,"2016-09-29","09:49:05","morning","pleasant activities",1
"10290",10290,16,2,"2016-09-29","09:47:06","morning","worrying",2
"10291",10291,16,3,"2016-08-23","09:28:26","morning","social contact",4
"10292",10292,16,3,"2016-08-23","09:27:14","morning","mood",5
"10293",10293,16,3,"2016-08-23","10:04:50","morning","sleep",5
"10294",10294,16,3,"2016-08-23","09:05:58","morning","self-esteem",3
"10295",10295,16,3,"2016-08-23","09:41:06","morning","enjoyed activities",8
"10296",10296,16,3,"2016-08-23","09:05:29","morning","pleasant activities",2
"10297",10297,16,3,"2016-08-23","10:47:48","morning","worrying",4
"10298",10298,16,4,"2016-09-12","09:50:21","morning","social contact",4
"10299",10299,16,4,"2016-09-12","09:17:36","morning","mood",2
"10300",10300,16,4,"2016-09-12","09:05:21","morning","sleep",5
"10301",10301,16,4,"2016-09-12","10:14:59","morning","self-esteem",10
"10302",10302,16,4,"2016-09-12","09:27:26","morning","enjoyed activities",7
"10303",10303,16,4,"2016-09-12","09:08:02","morning","pleasant activities",8
"10304",10304,16,4,"2016-09-12","09:21:35","morning","worrying",6
"10305",10305,17,1,"2016-08-29","10:13:13","morning","social contact",3
"10306",10306,17,1,"2016-08-29","09:04:29","morning","mood",1
"10307",10307,17,1,"2016-08-29","09:52:06","morning","sleep",5
"10308",10308,17,1,"2016-08-29","09:05:35","morning","self-esteem",2
"10309",10309,17,1,"2016-08-29","09:18:01","morning","enjoyed activities",8
"10310",10310,17,1,"2016-08-29","10:13:10","morning","pleasant activities",8
"10311",10311,17,1,"2016-08-29","10:04:26","morning","worrying",1
"10312",10312,17,2,"2016-08-26","09:16:56","morning","social contact",10
"10313",10313,17,2,"2016-08-26","09:16:42","morning","mood",9
"10314",10314,17,2,"2016-08-26","09:31:10","morning","sleep",10
"10315",10315,17,2,"2016-08-26","10:38:30","morning","self-esteem",8
"10316",10316,17,2,"2016-08-26","09:50:32","morning","enjoyed activities",7
"10317",10317,17,2,"2016-08-26","09:38:35","morning","pleasant activities",8
"10318",10318,17,2,"2016-08-26","10:14:51","morning","worrying",8
"10319",10319,17,3,"2016-08-31","10:04:11","morning","social contact",10
"10320",10320,17,3,"2016-08-31","09:52:34","morning","mood",3
"10321",10321,17,3,"2016-08-31","11:06:08","morning","sleep",1
"10322",10322,17,3,"2016-08-31","09:06:22","morning","self-esteem",9
"10323",10323,17,3,"2016-08-31","09:50:39","morning","enjoyed activities",8
"10324",10324,17,3,"2016-08-31","09:05:53","morning","pleasant activities",7
"10325",10325,17,3,"2016-08-31","09:07:53","morning","worrying",3
"10326",10326,17,4,"2016-08-30","09:46:55","morning","social contact",2
"10327",10327,17,4,"2016-08-30","09:04:18","morning","mood",6
"10328",10328,17,4,"2016-08-30","09:40:52","morning","sleep",3
"10329",10329,17,4,"2016-08-30","09:18:59","morning","self-esteem",1
"10330",10330,17,4,"2016-08-30","09:07:41","morning","enjoyed activities",9
"10331",10331,17,4,"2016-08-30","09:30:46","morning","pleasant activities",5
"10332",10332,17,4,"2016-08-30","09:23:37","morning","worrying",10
"10333",10333,17,1,"2016-09-29","09:36:33","morning","social contact",4
"10334",10334,17,1,"2016-09-29","09:07:48","morning","mood",7
"10335",10335,17,1,"2016-09-29","09:27:05","morning","sleep",8
"10336",10336,17,1,"2016-09-29","09:13:36","morning","self-esteem",6
"10337",10337,17,1,"2016-09-29","09:34:08","morning","enjoyed activities",10
"10338",10338,17,1,"2016-09-29","09:36:35","morning","pleasant activities",5
"10339",10339,17,1,"2016-09-29","10:17:19","morning","worrying",4
"10340",10340,17,2,"2016-08-23","09:11:39","morning","social contact",2
"10341",10341,17,2,"2016-08-23","09:16:36","morning","mood",6
"10342",10342,17,2,"2016-08-23","09:06:36","morning","sleep",10
"10343",10343,17,2,"2016-08-23","10:59:25","morning","self-esteem",3
"10344",10344,17,2,"2016-08-23","10:38:21","morning","enjoyed activities",6
"10345",10345,17,2,"2016-08-23","09:05:11","morning","pleasant activities",3
"10346",10346,17,2,"2016-08-23","10:39:02","morning","worrying",8
"10347",10347,17,3,"2016-09-12","10:59:11","morning","social contact",5
"10348",10348,17,3,"2016-09-12","09:36:44","morning","mood",9
"10349",10349,17,3,"2016-09-12","09:52:14","morning","sleep",6
"10350",10350,17,3,"2016-09-12","11:05:47","morning","self-esteem",1
"10351",10351,17,3,"2016-09-12","09:23:31","morning","enjoyed activities",4
"10352",10352,17,3,"2016-09-12","09:07:11","morning","pleasant activities",1
"10353",10353,17,3,"2016-09-12","09:45:36","morning","worrying",5
"10354",10354,17,4,"2016-08-29","09:11:28","morning","social contact",3
"10355",10355,17,4,"2016-08-29","10:03:51","morning","mood",1
"10356",10356,17,4,"2016-08-29","09:31:59","morning","sleep",4
"10357",10357,17,4,"2016-08-29","09:23:34","morning","self-esteem",4
"10358",10358,17,4,"2016-08-29","09:06:32","morning","enjoyed activities",9
"10359",10359,17,4,"2016-08-29","09:14:03","morning","pleasant activities",8
"10360",10360,17,4,"2016-08-29","09:20:55","morning","worrying",5
"10361",10361,18,1,"2016-08-26","09:21:06","morning","social contact",5
"10362",10362,18,1,"2016-08-26","09:04:20","morning","mood",7
"10363",10363,18,1,"2016-08-26","09:26:56","morning","sleep",1
"10364",10364,18,1,"2016-08-26","10:38:05","morning","self-esteem",9
"10365",10365,18,1,"2016-08-26","10:04:53","morning","enjoyed activities",10
"10366",10366,18,1,"2016-08-26","09:04:19","morning","pleasant activities",10
"10367",10367,18,1,"2016-08-26","11:06:00","morning","worrying",7
"10368",10368,18,2,"2016-08-31","09:02:29","morning","social contact",3
"10369",10369,18,2,"2016-08-31","09:40:57","morning","mood",1
"10370",10370,18,2,"2016-08-31","09:50:35","morning","sleep",6
"10371",10371,18,2,"2016-08-31","09:04:10","morning","self-esteem",7
"10372",10372,18,2,"2016-08-31","09:36:23","morning","enjoyed activities",4
"10373",10373,18,2,"2016-08-31","09:05:07","morning","pleasant activities",1
"10374",10374,18,2,"2016-08-31","09:03:52","morning","worrying",8
"10375",10375,18,3,"2016-08-30","09:30:51","morning","social contact",10
"10376",10376,18,3,"2016-08-30","09:38:25","morning","mood",8
"10377",10377,18,3,"2016-08-30","09:04:57","morning","sleep",6
"10378",10378,18,3,"2016-08-30","09:10:55","morning","self-esteem",9
"10379",10379,18,3,"2016-08-30","10:21:32","morning","enjoyed activities",2
"10380",10380,18,3,"2016-08-30","09:52:21","morning","pleasant activities",4
"10381",10381,18,3,"2016-08-30","09:17:16","morning","worrying",9
"10382",10382,18,4,"2016-09-29","10:16:35","morning","social contact",9
"10383",10383,18,4,"2016-09-29","10:28:19","morning","mood",6
"10384",10384,18,4,"2016-09-29","09:11:05","morning","sleep",4
"10385",10385,18,4,"2016-09-29","10:21:16","morning","self-esteem",5
"10386",10386,18,4,"2016-09-29","09:21:30","morning","enjoyed activities",2
"10387",10387,18,4,"2016-09-29","09:06:03","morning","pleasant activities",8
"10388",10388,18,4,"2016-09-29","09:07:05","morning","worrying",9
"10389",10389,18,1,"2016-08-23","09:34:32","morning","social contact",4
"10390",10390,18,1,"2016-08-23","09:50:20","morning","mood",10
"10391",10391,18,1,"2016-08-23","10:21:27","morning","sleep",6
"10392",10392,18,1,"2016-08-23","10:47:19","morning","self-esteem",9
"10393",10393,18,1,"2016-08-23","10:47:25","morning","enjoyed activities",2
"10394",10394,18,1,"2016-08-23","09:11:21","morning","pleasant activities",9
"10395",10395,18,1,"2016-08-23","09:51:00","morning","worrying",3
"10396",10396,18,2,"2016-09-12","09:20:58","morning","social contact",7
"10397",10397,18,2,"2016-09-12","09:26:51","morning","mood",8
"10398",10398,18,2,"2016-09-12","10:49:44","morning","sleep",6
"10399",10399,18,2,"2016-09-12","09:27:29","morning","self-esteem",1
"10400",10400,18,2,"2016-09-12","09:38:12","morning","enjoyed activities",8
"10401",10401,18,2,"2016-09-12","09:03:54","morning","pleasant activities",5
"10402",10402,18,2,"2016-09-12","10:16:52","morning","worrying",4
"10403",10403,18,3,"2016-08-29","09:11:18","morning","social contact",2
"10404",10404,18,3,"2016-08-29","09:31:00","morning","mood",3
"10405",10405,18,3,"2016-08-29","09:48:56","morning","sleep",2
"10406",10406,18,3,"2016-08-29","09:12:21","morning","self-esteem",2
"10407",10407,18,3,"2016-08-29","09:50:23","morning","enjoyed activities",2
"10408",10408,18,3,"2016-08-29","09:03:59","morning","pleasant activities",9
"10409",10409,18,3,"2016-08-29","10:49:52","morning","worrying",3
"10410",10410,18,4,"2016-08-26","09:50:40","morning","social contact",2
"10411",10411,18,4,"2016-08-26","09:50:24","morning","mood",1
"10412",10412,18,4,"2016-08-26","10:59:58","morning","sleep",6
"10413",10413,18,4,"2016-08-26","10:28:33","morning","self-esteem",7
"10414",10414,18,4,"2016-08-26","11:00:26","morning","enjoyed activities",3
"10415",10415,18,4,"2016-08-26","09:29:03","morning","pleasant activities",10
"10416",10416,18,4,"2016-08-26","09:27:22","morning","worrying",3
"10417",10417,19,1,"2016-08-31","09:28:15","morning","social contact",7
"10418",10418,19,1,"2016-08-31","09:16:56","morning","mood",8
"10419",10419,19,1,"2016-08-31","10:33:06","morning","sleep",2
"10420",10420,19,1,"2016-08-31","10:37:57","morning","self-esteem",1
"10421",10421,19,1,"2016-08-31","09:27:01","morning","enjoyed activities",3
"10422",10422,19,1,"2016-08-31","10:05:53","morning","pleasant activities",5
"10423",10423,19,1,"2016-08-31","10:17:43","morning","worrying",9
"10424",10424,19,2,"2016-08-30","09:02:35","morning","social contact",7
"10425",10425,19,2,"2016-08-30","10:16:43","morning","mood",5
"10426",10426,19,2,"2016-08-30","09:50:33","morning","sleep",2
"10427",10427,19,2,"2016-08-30","10:49:38","morning","self-esteem",4
"10428",10428,19,2,"2016-08-30","10:59:00","morning","enjoyed activities",8
"10429",10429,19,2,"2016-08-30","09:02:24","morning","pleasant activities",9
"10430",10430,19,2,"2016-08-30","10:16:58","morning","worrying",5
"10431",10431,19,3,"2016-09-29","10:28:25","morning","social contact",9
"10432",10432,19,3,"2016-09-29","09:13:40","morning","mood",9
"10433",10433,19,3,"2016-09-29","09:08:04","morning","sleep",10
"10434",10434,19,3,"2016-09-29","09:27:32","morning","self-esteem",7
"10435",10435,19,3,"2016-09-29","10:14:02","morning","enjoyed activities",9
"10436",10436,19,3,"2016-09-29","20:22:03","evening","pleasant activities",4
"10437",10437,19,3,"2016-09-29","21:15:01","evening","worrying",9
"10438",10438,19,4,"2016-08-23","20:17:41","evening","social contact",3
"10439",10439,19,4,"2016-08-23","20:13:29","evening","mood",7
"10440",10440,19,4,"2016-08-23","21:01:50","evening","sleep",8
"10441",10441,19,4,"2016-08-23","20:09:50","evening","self-esteem",4
"10442",10442,19,4,"2016-08-23","21:01:31","evening","enjoyed activities",3
"10443",10443,19,4,"2016-08-23","20:03:53","evening","pleasant activities",10
"10444",10444,19,4,"2016-08-23","21:09:29","evening","worrying",3
"10445",10445,19,1,"2016-09-12","20:14:16","evening","social contact",1
"10446",10446,19,1,"2016-09-12","21:53:43","evening","mood",9
"10447",10447,19,1,"2016-09-12","21:05:14","evening","sleep",5
"10448",10448,19,1,"2016-09-12","21:04:54","evening","self-esteem",8
"10449",10449,19,1,"2016-09-12","20:29:18","evening","enjoyed activities",1
"10450",10450,19,1,"2016-09-12","20:07:13","evening","pleasant activities",7
"10451",10451,19,1,"2016-09-12","21:06:00","evening","worrying",8
"10452",10452,19,2,"2016-08-29","20:31:45","evening","social contact",5
"10453",10453,19,2,"2016-08-29","21:33:47","evening","mood",5
"10454",10454,19,2,"2016-08-29","20:05:06","evening","sleep",3
"10455",10455,19,2,"2016-08-29","20:07:29","evening","self-esteem",7
"10456",10456,19,2,"2016-08-29","20:30:01","evening","enjoyed activities",6
"10457",10457,19,2,"2016-08-29","21:07:53","evening","pleasant activities",2
"10458",10458,19,2,"2016-08-29","20:19:54","evening","worrying",1
"10459",10459,19,3,"2016-08-26","21:29:46","evening","social contact",1
"10460",10460,19,3,"2016-08-26","21:15:06","evening","mood",10
"10461",10461,19,3,"2016-08-26","21:03:34","evening","sleep",1
"10462",10462,19,3,"2016-08-26","21:14:58","evening","self-esteem",3
"10463",10463,19,3,"2016-08-26","21:27:33","evening","enjoyed activities",3
"10464",10464,19,3,"2016-08-26","20:09:12","evening","pleasant activities",1
"10465",10465,19,3,"2016-08-26","20:08:01","evening","worrying",2
"10466",10466,19,4,"2016-08-31","20:27:37","evening","social contact",7
"10467",10467,19,4,"2016-08-31","20:19:31","evening","mood",1
"10468",10468,19,4,"2016-08-31","20:42:11","evening","sleep",9
"10469",10469,19,4,"2016-08-31","20:32:00","evening","self-esteem",8
"10470",10470,19,4,"2016-08-31","20:32:47","evening","enjoyed activities",5
"10471",10471,19,4,"2016-08-31","22:03:47","evening","pleasant activities",1
"10472",10472,19,4,"2016-08-31","20:33:17","evening","worrying",8
"10473",10473,20,1,"2016-08-30","20:07:18","evening","social contact",3
"10474",10474,20,1,"2016-08-30","20:33:58","evening","mood",6
"10475",10475,20,1,"2016-08-30","20:23:13","evening","sleep",2
"10476",10476,20,1,"2016-08-30","20:50:35","evening","self-esteem",3
"10477",10477,20,1,"2016-08-30","20:51:50","evening","enjoyed activities",10
"10478",10478,20,1,"2016-08-30","20:06:48","evening","pleasant activities",4
"10479",10479,20,1,"2016-08-30","20:24:51","evening","worrying",5
"10480",10480,20,2,"2016-09-29","20:29:28","evening","social contact",8
"10481",10481,20,2,"2016-09-29","20:59:17","evening","mood",1
"10482",10482,20,2,"2016-09-29","21:15:03","evening","sleep",1
